DATE,AAA_BETA0,AAA_BETA1,AAA_BETA2,AAA_BETA3,AAA_TAU1,AAA_TAU2,BBB_BETA0,BBB_BETA1,BBB_BETA2,BBB_BETA3,BBB_TAU1,BBB_TAU2
25.04.2005,4.589215322,-2.582341734,0.669041582,-1.403555306,4.274938416,2.208161191,4.359852853,-2.383934913,2.428399707,-1.365670817,6.522816855,2.689898679
26.04.2005,4.56900153,-2.565897443,0.661697826,-1.408519095,4.282533186,2.214351905,4.340967123,-2.366228714,2.413225347,-1.378590294,6.532163937,2.690279623
27.04.2005,4.529527002,-2.528097362,0.656825502,-1.419898856,4.285999529,2.193225613,4.316161764,-2.34216021,2.385664932,-1.395913128,6.543084128,2.683422456
28.04.2005,4.541211326,-2.538647183,0.649356645,-1.472897902,4.297174694,2.145534864,4.32910452,-2.358925746,2.388964159,-1.438868092,6.547806083,2.626631951
29.04.2005,4.54660278,-2.525792541,0.719650094,-1.539964677,4.285391809,2.003965524,4.302362962,-2.320653806,2.508350478,-1.491206343,6.493529801,2.423453051
02.05.2005,4.393800567,-2.380237325,1.948615031,-2.467114955,4.370159784,2.540529405,4.269630674,-2.280494421,2.497618619,-1.563112183,6.517380687,2.418441715
03.05.2005,4.388216039,-2.376648718,1.938218696,-2.501198357,4.393521211,2.494501734,4.228605842,-2.229708584,2.54089769,-1.656484793,6.50111157,2.28811099
04.05.2005,4.409977998,-2.395672067,1.977101184,-2.476681852,4.394616914,2.476549194,4.246236802,-2.246815955,2.606105765,-1.629849749,6.486739053,2.27940296
05.05.2005,4.429552863,-2.417051412,1.944543575,-2.500602129,4.420001472,2.507091125,4.277347099,-2.280732145,2.574135973,-1.661889612,6.526519112,2.327404511
06.05.2005,4.432781571,-2.42749217,1.979984185,-2.439258384,4.379067297,2.519911439,4.2754838,-2.287343453,2.60836027,-1.566252032,6.500840559,2.339611402
09.05.2005,4.408544421,-2.408087291,1.998111135,-2.404743198,4.350995264,2.527020812,4.244849174,-2.255935145,2.616321113,-1.527984148,6.479758232,2.338450705
10.05.2005,4.331532047,-2.320454761,1.950917066,-2.457610833,4.412632672,2.490624707,4.173500031,-2.172157465,2.546658721,-1.619297551,6.553166781,2.285823227
11.05.2005,4.293826539,-2.277874006,1.937425423,-2.4563116,4.414033743,2.509728475,4.139009896,-2.136453018,2.521472822,-1.611880805,6.567614561,2.326107861
12.05.2005,4.288275417,-2.274367994,1.942635009,-2.426456993,4.396162861,2.549446545,4.135287381,-2.134059291,2.518305382,-1.57038683,6.565602818,2.379083614
13.05.2005,4.283968217,-2.273698199,1.88637502,-2.427858751,4.402412546,2.655666986,4.121515038,-2.12404209,2.458085946,-1.551676021,6.599994916,2.477412349
16.05.2005,4.265634391,-2.249467991,1.90930272,-2.412175919,4.386349878,2.610664359,4.113001347,-2.11204608,2.482081139,-1.546211033,6.59027868,2.459865658
17.05.2005,4.285281577,-2.271899762,1.909125326,-2.415114366,4.394367434,2.611542762,4.131962027,-2.130784196,2.505357967,-1.564990139,6.595386637,2.449785938
18.05.2005,4.213352782,-2.203680753,1.916202202,-2.392498752,4.377317796,2.615605185,4.051812706,-2.053306064,2.511832367,-1.552700747,6.58121433,2.452987844
19.05.2005,4.204467929,-2.194772423,1.944176527,-2.36556441,4.364896306,2.608663917,4.03704817,-2.036985733,2.550345102,-1.52873437,6.562905975,2.446996194
20.05.2005,4.237206597,-2.237508155,1.98478216,-2.288540374,4.331918505,2.695599036,3.800380108,-1.829320204,3.901907621,-2.024671643,6.84419269,3.322592832
23.05.2005,4.211006244,-2.204166041,1.965518776,-2.307368214,4.349143907,2.707507005,3.788401822,-1.809533341,3.861290099,-2.069769523,6.876841258,3.342668801
24.05.2005,4.183394303,-2.168000069,1.927450979,-2.388151984,4.419839708,2.611685903,3.738781886,-1.751330435,3.86235873,-2.182434956,6.926741851,3.139429226
25.05.2005,4.207639254,-2.18552446,1.897434261,-2.457343829,4.470547804,2.545027186,3.766223953,-1.77117623,3.844650164,-2.273541255,6.968382818,3.037690838
26.05.2005,4.24823504,-2.223096723,1.932543741,-2.43782595,4.482213675,2.511560043,3.802390807,-1.80903112,3.885527994,-2.231723329,6.959721237,3.013108148
27.05.2005,4.322905285,-2.290940367,1.887962889,-2.507943799,4.543246558,2.506883264,3.884059857,-1.883739454,3.86942636,-2.314738219,7.02871234,2.980631053
30.05.2005,4.332516789,-2.300536641,1.879524962,-2.51410953,4.549263461,2.511689572,3.895488804,-1.895589673,3.863036573,-2.32005179,7.03490362,2.978379063
31.05.2005,4.251520796,-2.241738835,1.85222761,-2.446532472,4.54390781,2.568124251,3.844015989,-1.846911216,3.779020907,-2.325693771,7.082355487,3.030589403
01.06.2005,4.267431571,-2.257751426,1.768723109,-2.540051748,4.58785432,2.381413662,3.875928174,-1.887936563,3.739867865,-2.458937461,7.154692488,2.88166328
02.06.2005,4.382084723,-2.290299211,-0.231785695,-1.605246147,3.752295126,1.55086162,4.111765933,-2.076949014,2.288685285,-1.792231589,6.911746759,2.139437548
03.06.2005,4.300872317,-2.190886654,-0.251877225,-1.641438825,3.82467926,1.544787702,4.026955077,-1.981475196,2.237633029,-1.843551678,6.970904324,2.146651813
06.06.2005,4.276858655,-2.167839906,0.062600572,-1.904420277,3.630783172,1.638256016,4.022666358,-1.966382926,2.319977019,-1.857136751,6.945498913,2.035273966
07.06.2005,4.198110252,-2.067549995,0.04934695,-1.97266242,3.682328781,1.58083758,3.926479236,-1.855906847,2.29827775,-1.941896547,6.97583616,1.972851695
08.06.2005,4.156074309,-2.011576209,0.0455981,-2.070427493,3.688517034,1.535512936,3.880164512,-1.800470761,2.277610098,-2.030119827,6.982190519,1.915064867
09.06.2005,4.089370876,-1.979130169,1.107914935,-2.942302617,3.330350953,1.980302011,4.007914861,-1.916620023,1.818411509,-1.724296026,7.10773009,1.658640461
10.06.2005,4.089678885,-2.004729426,1.125826494,-2.86817468,3.27502764,2.056257909,3.874092517,-1.814783358,2.385911501,-1.895086053,6.942004707,2.064816895
13.06.2005,4.158171862,-2.077104047,1.09213218,-2.89557331,3.302877132,2.042785158,3.948436513,-1.896059884,2.410764265,-1.931306024,6.970083906,2.045849545
14.06.2005,4.179850914,-2.108235188,1.083792067,-2.882366283,3.291641061,2.069973065,3.970336398,-1.918290646,2.412293823,-1.927028072,6.978154855,2.061133927
15.06.2005,4.307961058,-2.260214726,1.125070268,-2.799694055,3.301647334,2.162560859,4.089464909,-2.051454799,2.493189227,-1.779234684,7.016627164,2.132161613
16.06.2005,4.308785426,-2.27309243,1.186597939,-2.691278303,3.268071734,2.126607685,4.079190052,-2.057712579,2.554751891,-1.613339945,6.990415704,2.091500566
17.06.2005,4.255654297,-2.212307674,1.175400064,-2.687533186,3.257485114,2.091739498,4.023550325,-1.996860022,2.530813537,-1.625811792,6.988601721,2.045688324
20.06.2005,4.282048897,-2.227971389,1.133752823,-2.743414445,3.293686768,1.997184399,4.051644337,-2.014530836,2.540711681,-1.744371231,7.000591384,1.921514956
21.06.2005,4.187456534,-2.119196619,1.041266251,-2.824027454,3.364030728,1.908876826,3.973812295,-1.916182527,2.416032097,-1.958324392,7.063651451,1.817340609
22.06.2005,4.082063094,-1.999393522,0.994247878,-2.826694889,3.407566742,1.859536424,3.878537135,-1.807704349,2.318171335,-2.027720647,7.117651471,1.771284587
23.06.2005,4.115073749,-2.043366882,0.968482204,-2.798080294,3.391264938,1.906380884,3.914840956,-1.849533025,2.313284505,-1.998051165,7.134207702,1.816463912
24.06.2005,4.082933055,-2.007678319,0.95046968,-2.775380043,3.383561892,1.919461565,3.886325985,-1.822136955,2.280341137,-1.96792447,7.148841452,1.841377269
27.06.2005,4.068685842,-1.983866618,0.908155778,-2.790346486,3.392125678,1.897579392,3.874287163,-1.796807482,2.251837945,-2.02731852,7.170261078,1.824864335
28.06.2005,4.146441335,-2.060422638,0.887841414,-2.774749434,3.405242267,1.925800902,3.950711146,-1.877415662,2.300944437,-1.995549421,7.186069073,1.866529258
29.06.2005,4.143365359,-2.04713617,0.836660588,-2.815181745,3.433887355,1.913982149,3.952539917,-1.875249041,2.28422683,-2.074087496,7.209650587,1.889244897
30.06.2005,4.135005068,-2.026965043,0.829687508,-2.789856183,3.418016282,1.857556651,3.978577877,-1.892413004,2.137359789,-1.951442691,7.280115608,1.738428518
01.07.2005,4.107608972,-2.012392428,0.838959958,-2.717161831,3.382732575,1.908392626,3.956211371,-1.880030991,2.106630762,-1.848192991,7.28695671,1.776776284
04.07.2005,4.152600224,-2.07208495,0.858071276,-2.620743288,3.317801857,2.023132359,3.993076713,-1.930243542,2.146631755,-1.678385907,7.276414349,1.89227368
05.07.2005,4.197460249,-2.148644579,0.903281919,-2.49238899,3.250627242,2.15428956,4.022317247,-1.98891373,2.197271477,-1.443342325,7.267779321,1.991217673
06.07.2005,4.190071277,-2.145104448,0.911547604,-2.475555847,3.235779924,2.155117225,4.023953432,-1.996741856,2.200309248,-1.407283601,7.269096721,2.016245795
07.07.2005,4.20785742,-2.157463965,0.820339886,-2.537426622,3.325930821,2.102102363,4.047331172,-2.004566747,2.173021583,-1.604598844,7.324358877,1.963579446
08.07.2005,4.157382338,-2.095039325,0.830277938,-2.505547421,3.306789936,2.109898136,4.00598693,-1.967407691,2.153578455,-1.538886646,7.329118132,2.046677514
11.07.2005,4.262350405,-2.203632366,0.813568832,-2.509593968,3.34373909,2.273336366,3.769471986,-1.756947859,3.510161101,-2.178557962,7.170929924,2.902427295
12.07.2005,4.283982646,-2.236681866,0.826173165,-2.487176547,3.338767633,2.350867489,3.805925761,-1.800215568,3.4983693,-2.134064608,7.190183098,3.021571155
13.07.2005,4.323248122,-2.282088176,0.837402268,-2.471957843,3.342888379,2.401681996,3.857840293,-1.854205302,3.503991458,-2.110244346,7.215519972,3.103887779
14.07.2005,4.369920912,-2.333044815,0.866059973,-2.450162381,3.359665453,2.405222067,3.896371693,-1.897670589,3.549636307,-2.060555409,7.214955879,3.11353888
15.07.2005,4.352498777,-2.305402891,0.888363601,-2.438692058,3.354449689,2.388192506,3.884032723,-1.882768898,3.548845827,-2.030098704,7.202539947,3.139338219
18.07.2005,4.308935188,-2.256566453,0.877401264,-2.458378769,3.373631126,2.378455519,3.832874808,-1.826583572,3.520435316,-2.067445092,7.201666196,3.094813709
19.07.2005,4.32280887,-2.27665071,0.914596345,-2.432622504,3.373745557,2.379666237,3.836477641,-1.829075855,3.549767682,-2.032290946,7.184565538,3.085373464
20.07.2005,4.287132819,-2.238286129,0.979814864,-2.387699817,3.353544091,2.281856682,3.822800153,-1.816932505,3.576843159,-2.001013815,7.154741143,3.043290858
21.07.2005,4.31901557,-2.252900925,0.916203224,-2.466185188,3.423784263,2.278233066,3.832744293,-1.820780871,3.56211378,-2.071028551,7.180362623,2.983050735
22.07.2005,4.269624392,-2.202046109,0.90403142,-2.48474817,3.437360225,2.268387233,3.768236527,-1.748965219,3.528145082,-2.115424902,7.168867221,2.905137894
25.07.2005,4.252364855,-2.183274189,0.909477872,-2.480369526,3.439189808,2.28495264,3.763455752,-1.744908021,3.505027916,-2.111103926,7.174620472,2.934956809
26.07.2005,4.261346531,-2.190095205,0.930741094,-2.450055194,3.422499925,2.32561938,3.790260623,-1.774803621,3.489819052,-2.043959528,7.175493183,3.044602144
27.07.2005,4.242239081,-2.165009159,0.921811881,-2.463341271,3.439377933,2.332048371,3.788281775,-1.763321565,3.456996898,-2.088779044,7.204635677,3.056717911
28.07.2005,4.247068699,-2.1758961,0.943300306,-2.437084724,3.431050007,2.385990249,3.800574624,-1.780122304,3.451347694,-2.042215479,7.207115371,3.14812282
29.07.2005,4.245323094,-2.171810141,0.964463154,-2.433001518,3.441233927,2.394803889,3.798017502,-1.779345093,3.456066272,-2.026828462,7.206119628,3.182246991
01.08.2005,4.300953097,-2.244535559,1.016325575,-2.359078143,3.432668138,2.537513227,3.826693469,-1.814576717,3.510040877,-1.876384652,7.210126765,3.299976189
02.08.2005,4.299309118,-2.258403435,1.036450766,-2.344875769,3.433077334,2.548138185,3.822621729,-1.820715572,3.523470388,-1.857774259,7.201434524,3.308473142
03.08.2005,4.301088078,-2.247346323,1.123755411,-2.30694798,3.457868699,2.425785011,3.84715851,-1.845100985,3.560885878,-1.800440014,7.191346543,3.331795583
04.08.2005,4.284900686,-2.229782191,1.132328831,-2.302130741,3.464964408,2.443456692,3.83357727,-1.829172179,3.539535879,-1.798180538,7.195947914,3.365522625
05.08.2005,4.322365932,-2.27628029,1.1978101,-2.23823927,3.472089567,2.479797722,3.867067109,-1.864749823,3.575816601,-1.692186304,7.194243731,3.436634319
08.08.2005,4.306192365,-2.265165934,1.224736975,-2.215734651,3.464917266,2.486080928,3.855280764,-1.856614727,3.573568015,-1.657063457,7.179749178,3.468235896
09.08.2005,4.278295711,-2.234602807,1.231237269,-2.205993254,3.46288009,2.507553267,3.853759829,-1.8524349,3.520934912,-1.646093302,7.197501535,3.561833725
10.08.2005,4.254117924,-2.20486384,1.227701648,-2.215697147,3.481083438,2.508070615,3.835356585,-1.830846525,3.501743345,-1.668915356,7.207555334,3.559510105
11.08.2005,4.260253291,-2.213568272,1.234849128,-2.226170236,3.50172698,2.48568754,3.842724889,-1.844916932,3.514682098,-1.678590278,7.210011276,3.537325546
12.08.2005,4.252337919,-2.19858001,1.193710255,-2.285979471,3.57466335,2.453526987,3.803282202,-1.795634361,3.537577969,-1.808597393,7.230914109,3.324805512
15.08.2005,4.209263577,-2.136660766,1.196251949,-2.34008893,3.623557984,2.350287956,3.745561388,-1.72764132,3.553638485,-1.895902579,7.208836384,3.130715138
16.08.2005,4.201595307,-2.118873431,1.168104758,-2.391554061,3.66467647,2.3181832,3.742022989,-1.717536692,3.532066895,-1.974947152,7.232699787,3.065538005
17.08.2005,4.181589959,-2.098500146,1.155971494,-2.407728932,3.683121868,2.33493454,3.719481386,-1.689733277,3.499909174,-2.00925044,7.241109999,3.040051089
18.08.2005,4.159852487,-2.078462133,1.153486977,-2.419292329,3.695399285,2.330707277,3.701251409,-1.67302151,3.477100286,-2.028617452,7.242291022,3.013817261
19.08.2005,4.144288761,-2.066228086,1.161457862,-2.400061822,3.684806184,2.359811448,3.7111337,-1.685922807,3.438893095,-2.001704794,7.250802084,3.089209649
22.08.2005,4.165998542,-2.094934204,1.176388247,-2.384917065,3.688935671,2.402227525,3.725552648,-1.703037904,3.436455576,-1.965835326,7.245633574,3.116539918
23.08.2005,4.143402267,-2.078891508,1.167937015,-2.361023727,3.696521087,2.520484889,3.736757758,-1.714176279,3.345929087,-1.946610832,7.292764723,3.29591196
24.08.2005,4.117753028,-2.04846221,1.17389681,-2.360685987,3.700592454,2.518444833,3.707512574,-1.67850283,3.335807853,-1.955485211,7.285733364,3.278612301
25.08.2005,4.103066356,-2.033714438,1.161387608,-2.383079447,3.723590892,2.520645192,3.694106243,-1.663636371,3.316136027,-1.996101538,7.29784843,3.252616373
26.08.2005,4.100812932,-2.032940102,1.170957467,-2.360744666,3.717842072,2.58543216,3.690097029,-1.65906631,3.302889397,-1.958777927,7.29383011,3.323913983
29.08.2005,4.100488609,-2.036488834,1.182991333,-2.344690644,3.715902925,2.623201283,3.717947635,-1.693952049,3.272317572,-1.933045928,7.315962514,3.447607071
30.08.2005,4.122671883,-2.069243304,1.199438525,-2.306800646,3.699873032,2.710209336,3.71919776,-1.701712413,3.299155971,-1.850782004,7.298552282,3.504990392
31.08.2005,4.120498791,-2.059206446,1.117789483,-2.383831222,3.811195816,2.726676765,3.737485439,-1.711342736,3.20490678,-2.010580707,7.403721626,3.486005899
01.09.2005,4.062487607,-2.019965447,1.158430957,-2.405577109,3.835128543,2.586838907,3.651063803,-1.63471367,3.267441436,-2.07808415,7.359642626,3.217098387
02.09.2005,4.056671627,-2.015480443,1.140236756,-2.452104104,3.871574626,2.549676412,3.631566911,-1.617752229,3.271688577,-2.137897854,7.358237421,3.105100816
05.09.2005,4.034023118,-1.990508038,1.149147711,-2.462332361,3.881341555,2.52132259,3.611400047,-1.598720654,3.263012407,-2.14421396,7.352267111,3.085961294
06.09.2005,4.04454924,-2.005202213,1.188443245,-2.414021351,3.863942606,2.567742256,3.620479597,-1.60459405,3.284152194,-2.079714144,7.347045741,3.125107295
07.09.2005,4.046230015,-2.004447781,1.202276533,-2.40611247,3.862236552,2.562104153,3.619428791,-1.603601435,3.288725148,-2.056078027,7.339214083,3.139397819
08.09.2005,4.03999679,-1.990703275,1.188604396,-2.432085187,3.888384085,2.574107033,3.616155243,-1.594127057,3.265660144,-2.093677941,7.355725813,3.141758124
09.09.2005,4.030526937,-1.983277437,1.187809144,-2.419302419,3.902909367,2.689429657,3.631286638,-1.611044965,3.212138087,-2.079560716,7.391575435,3.318191958
12.09.2005,4.102633171,-2.066689859,1.243334251,-2.357039253,3.90909446,2.78220542,3.719629222,-1.703621187,3.24504331,-1.983388237,7.413866696,3.480321278
13.09.2005,4.150947179,-2.11672763,1.207594973,-2.386612343,3.952816677,2.895623084,3.775361811,-1.760916332,3.215051454,-2.019739542,7.472736435,3.603119595
14.09.2005,4.113925763,-2.079168595,1.215000333,-2.368577255,3.95702506,2.951878815,3.747491399,-1.732351844,3.192241428,-2.011268462,7.492055069,3.721034325
15.09.2005,4.141502632,-2.115580806,1.246877803,-2.322770223,3.950242255,3.055239921,3.763410769,-1.754365785,3.207044585,-1.921312081,7.493979849,3.845786552
16.09.2005,4.160911253,-2.137125406,1.272132085,-2.299875349,3.947221772,3.066244406,3.789798954,-1.784107377,3.219654476,-1.87467168,7.500003635,3.915330869
19.09.2005,4.147480016,-2.124320006,1.272562504,-2.309188972,3.968497094,3.061033207,3.789377006,-1.785452638,3.207062806,-1.900899468,7.522613627,3.934773464
20.09.2005,4.090395337,-2.066007155,1.273575478,-2.318200132,4.017630569,3.049968741,3.745225947,-1.742666074,3.172763614,-1.946736977,7.537013683,3.931166607
21.09.2005,4.0058858,-1.976546733,1.295338572,-2.31586735,4.03907383,3.01199349,3.672562398,-1.670001337,3.144879241,-1.966315677,7.535788009,3.935483143
22.09.2005,4.013619058,-1.982412896,1.294426174,-2.331423973,4.057979519,2.982198692,3.633867377,-1.626837841,3.225468361,-2.002271232,7.525637573,3.798781309
23.09.2005,4.038645635,-2.017364503,1.314864978,-2.256923152,4.02378241,3.21163803,3.640938903,-1.628069174,3.193421096,-1.883845203,7.516540075,4.01445434
26.09.2005,4.113440967,-2.090363299,1.351088743,-2.210687293,4.023144997,3.301243128,3.84610796,-1.843463814,3.058563924,-1.751608526,7.67021957,4.610589732
27.09.2005,4.136704666,-2.116635943,1.323173143,-2.226852898,4.039113067,3.390625225,3.850905864,-1.843480162,3.047532572,-1.77457389,7.687986725,4.615486121
28.09.2005,4.104253093,-2.090721098,1.391826164,-2.140087751,3.971382145,3.467550397,3.895560798,-1.894859815,2.917733739,-1.594605802,7.733310561,5.172761667
29.09.2005,4.108109004,-2.094509654,1.38502292,-2.103896303,3.883329922,3.721108692,3.820357532,-1.803957412,2.915286477,-1.477207002,7.657323066,5.296346962
30.09.2005,4.094302917,-2.080900973,1.387969011,-2.099237048,3.870845936,3.746461204,3.999215199,-1.986409212,2.520903613,-1.39633468,7.707524745,6.128038191
03.10.2005,4.104669415,-2.10171408,1.49141365,-1.990893324,3.83964909,3.736544292,3.90080719,-1.896864241,2.675963049,-1.161932474,7.571894872,6.202067446
04.10.2005,4.099147559,-2.08675087,1.428588184,-2.051107786,3.8861337,3.734294517,3.971676754,-1.958758369,2.561119933,-1.311855271,7.70880519,6.180303971
05.10.2005,4.086010921,-2.075018253,1.436783443,-2.041228228,3.869930088,3.755536622,3.963904864,-1.949623814,2.560412617,-1.300823201,7.697877792,6.196667682
06.10.2005,4.159436905,-2.149947352,1.370157963,-2.099311876,3.833677555,3.897450723,4.016244318,-1.996443235,2.546447796,-1.327424381,7.727142407,6.18923316
07.10.2005,4.145496042,-2.102244243,1.374650071,-2.095390223,3.786782549,3.955972709,4.289312458,-2.235552493,1.813614368,-1.287864986,7.245429734,7.550346476
